jeu,exercice,centre_activites_code,centre_activites,programme,montant
depenses_par_activites,2023-2024,6056,Médecine et chirurgie (Non réparti),Santé physique,885637844.77
depenses_par_activites,2023-2024,6785,Médecine nucléaire,Santé physique,66990143.0
depenses_par_activites,2023-2024,6838,Neuro - Angio - Radiologie,Santé physique,22748974.0
depenses_par_activites,2023-2024,7112,Nutrition - Autres en CLSC,Santé physique,6297877.3
depenses_par_activites,2023-2024,7553,Nutrition clinique,Santé physique,90722904.0
depenses_par_activites,2023-2024,6250,Nutrition parentérale totale à domicile,Santé physique,10335375.0
depenses_par_activites,2023-2024,7111,Nutrition à domicile,Santé physique,4168581.41
depenses_par_activites,2023-2024,6862,Orthophonie,Santé physique,23056310.01
depenses_par_activites,2023-2024,6865,Orthophonie pour enfants en CLSC,Santé physique,18133611.65
depenses_par_activites,2023-2024,6803,Pharmacie - Usagers externes en CH,Santé physique,1245528856.65
depenses_par_activites,2023-2024,6804,Pharmacie - Usagers hospitalisés,Santé physique,562123087.07
depenses_par_activites,2023-2024,6805,Pharmacie - Usagers hébergés,Santé physique,3572759.17
depenses_par_activites,2023-2024,6806,Pharmacie en CLSC,Santé physique,19349082.0
depenses_par_activites,2023-2024,6610,Physiologie respiratoire,Santé physique,33384786.0
depenses_par_activites,2023-2024,6870,Physiothérapie,Santé physique,159414538.84
depenses_par_activites,2023-2024,7162,Physiothérapie à domicile,Santé physique,5676054.48
depenses_par_activites,2023-2024,6303,Planification familiale,Santé physique,4551300.0
depenses_par_activites,2023-2024,7064,Procédures d'Aphérèse,Santé physique,6166514.0
depenses_par_activites,2023-2024,7163,Prêt d'équipement aux usagers des services à domicile,Santé physique,1022834.22
depenses_par_activites,2023-2024,6564,Psychologie,Santé physique,25787677.28
depenses_par_activites,2023-2024,6055,Pédiatrie,Santé physique,114143269.0
depenses_par_activites,2023-2024,6831,Radiologie générale,Santé physique,133840054.0
depenses_par_activites,2023-2024,5512,Ressources intermédiaires - Santé physique,Santé physique,1170313.0
depenses_par_activites,2023-2024,8020,Réadaptation pour adultes - Déficience motrice,Santé physique,2585307.21
depenses_par_activites,2023-2024,6900,Réinsertion et intégration sociales (santé physique),Santé physique,1555714.0
depenses_par_activites,2023-2024,6835,Résonance magnétique,Santé physique,61790381.0
depenses_par_activites,2023-2024,6390,Service de soins spirituels,Santé physique,10733986.37
depenses_par_activites,2023-2024,6307,Services de santé courants,Santé physique,113628431.4
depenses_par_activites,2023-2024,6551,Services dentaires curatifs - SPH,Santé physique,14933217.0
depenses_par_activites,2023-2024,7061,Services externes d'oncologie et d'hématologie,Santé physique,118460757.0
depenses_par_activites,2023-2024,6561,Services psychosociaux à domicile,Santé physique,16897914.41
depenses_par_activites,2023-2024,6565,Services sociaux,Santé physique,89412079.02
depenses_par_activites,2023-2024,6080,Soins infirmiers et d'assistance en unité de réadaptation fonctionnelle intensive,Santé physique,54424239.63
depenses_par_activites,2023-2024,6171,Soins infirmiers spécialisés à domicile (santé physique),Santé physique,9474364.0
depenses_par_activites,2023-2024,6173,Soins infirmiers à domicile réguliers,Santé physique,98958607.24
depenses_par_activites,2023-2024,6053,Soins intensifs,Santé physique,564748287.0
depenses_par_activites,2023-2024,5552,Suivi professionnel des usagers en RI-RTF-SPH,Santé physique,7399.0
depenses_par_activites,2023-2024,6839,Support à l'imagerie médicale,Santé physique,146106954.0
depenses_par_activites,2023-2024,6781,Support à la médecine nucléaire et TEP,Santé physique,14485704.0
depenses_par_activites,2023-2024,6849,Support à la radio-oncologie,Santé physique,24394480.0
depenses_par_activites,2023-2024,6620,Sécurité transfusionnelle et produits sanguins,Santé physique,457916838.0
depenses_par_activites,2023-2024,6786,TEP,Santé physique,35704471.0
depenses_par_activites,2023-2024,6834,Tomodensitométrie,Santé physique,82635900.0
depenses_par_activites,2023-2024,7690,Transport externe des usagers,Santé physique,7565519.54
depenses_par_activites,2023-2024,6841,Téléthérapie,Santé physique,80641961.0
depenses_par_activites,2023-2024,6832,Ultrasonographie,Santé physique,48958684.0
depenses_par_activites,2023-2024,6320,Unité de retraitement des dispositifs médicaux,Santé physique,122726114.87
depenses_par_activites,2023-2024,6201,Unité de soins en néonatologie de niveau 1B,Santé physique,3412594.0
depenses_par_activites,2023-2024,6202,Unité de soins en néonatologie de niveau 2,Santé physique,35415741.0
depenses_par_activites,2023-2024,6203,Unité de soins en néonatologie de niveau 3,Santé physique,93495892.0
depenses_par_activites,2023-2024,6057,Unité des grands brûlés,Santé physique,9081865.0
depenses_par_activites,2023-2024,6710,Électrophysiologie,Santé physique,80569083.0
depenses_par_activites,2023-2024,6752,Électrophysiologie interventionnelle,Santé physique,99552124.0
depenses_par_activites,2023-2024,7984,Activités spéciales dans les programmes - Santé publique,Santé publique,2271697.0
depenses_par_activites,2023-2024,6570,Aire ouverte,Santé publique,1739633.12
depenses_par_activites,2023-2024,4140,Autres activités de santé publique,Santé publique,7917050.0
depenses_par_activites,2023-2024,,Crédits des organismes communautaires,Santé publique,117914424.0
depenses_par_activites,2023-2024,6608,Dépistage néonatal,Santé publique,6034721.0
depenses_par_activites,2023-2024,4116,"Développement, adaptation et intégration sociale adultes incluant personnes âgées",Santé publique,2795533.0
depenses_par_activites,2023-2024,4112,"Développement, adaptation et intégration sociale enfants (0 - 5 ans) et leur famille",Santé publique,64449288.0
depenses_par_activites,2023-2024,4114,"Développement, adaptation et intégration sociale jeunes (6 - 17 ans) et leur famille",Santé publique,22736248.0
depenses_par_activites,2023-2024,6765,Fonctions de soutien,Santé publique,3622099.0
depenses_par_activites,2023-2024,7157,Gestion et soutien aux programmes santé publique,Santé publique,26581417.0
depenses_par_activites,2023-2024,4120,Habitudes de vie et maladies chroniques,Santé publique,18879025.0
depenses_par_activites,2023-2024,4132,Immunisation et manifestations cliniques inhabituelles liées à l'immunisation,Santé publique,47937393.0
depenses_par_activites,2023-2024,7995,Lutte à une pandémie,Santé publique,13435330.0
depenses_par_activites,2023-2024,4131,"Maladies infectieuses à déclaration obligatoire, les signalements et les éclosions",Santé publique,11659658.0
depenses_par_activites,2023-2024,6763,Promotion de la santé et du bien-être,Santé publique,48027260.0
depenses_par_activites,2023-2024,4160,Promotion et soutien des pratiques cliniques préventives,Santé publique,1735657.0
depenses_par_activites,2023-2024,6764,Protection de la santé et du bien-être,Santé publique,50440887.0
depenses_par_activites,2023-2024,4133,Prévention des infections transmissibles sexuellement et par le sang,Santé publique,17225564.0
depenses_par_activites,2023-2024,6762,"Prévention des maladies, des problèmes psychosociaux et des traumatismes",Santé publique,42209643.0
depenses_par_activites,2023-2024,6541,Services dentaires préventifs - SPUB,Santé publique,22510398.0
depenses_par_activites,2023-2024,6173,Soins infirmiers à domicile réguliers,Santé publique,81704.2
depenses_par_activites,2023-2024,4150,Soutien au développement des communautés et à l'action intersectorielle,Santé publique,45992171.0
depenses_par_activites,2023-2024,6761,Surveillance continue de l'état de santé de la population,Santé publique,16347105.0
depenses_par_activites,2023-2024,4134,Vaccination massive et urgente,Santé publique,7973507.0
depenses_par_activites,2023-2024,6720,"Accueil, analyse, orientation et référence (AAOR) - Services sociaux généraux",Services généraux,46782529.0
depenses_par_activites,2023-2024,7981,Activités spéciales dans les programmes - Services généraux,Services généraux,196729368.0
depenses_par_activites,2023-2024,6531,Aide à domicile régulière,Services généraux,24475718.68
depenses_par_activites,2023-2024,6570,Aire ouverte,Services généraux,12646285.67
depenses_par_activites,2023-2024,5983,Autres professionnels dans les groupes de médecine de famille et les groupes de médecine de famille - réseau,Services généraux,22895794.0
depenses_par_activites,2023-2024,5960,Autres services téléphoniques régionaux,Services généraux,43158570.0
depenses_par_activites,2023-2024,6632,Centre de prélèvements ne relevant pas des laboratoires de biologie médicale,Services généraux,16897350.81
depenses_par_activites,2023-2024,6631,Centre de prélèvements relevant des laboratoires de biologie médicale,Services généraux,39371605.65
depenses_par_activites,2023-2024,6732,Consultation psychologique de courte durée,Services généraux,1743690.0
depenses_par_activites,2023-2024,6731,Consultation sociale de courte durée,Services généraux,68282779.0
depenses_par_activites,2023-2024,5970,Consultation téléphonique psychosociale 24/7 (Info-social),Services généraux,29094547.0
depenses_par_activites,2023-2024,,Crédits des organismes communautaires,Services généraux,304282197.0
depenses_par_activites,2023-2024,7161,Ergothérapie à domicile,Services généraux,5076120.18
depenses_par_activites,2023-2024,5950,Formation donnée par le personnel infirmier,Services généraux,1966078.67
depenses_par_activites,2023-2024,7155,Gestion et soutien aux activités de première ligne,Services généraux,42364894.0
depenses_par_activites,2023-2024,7152,Gestion et soutien aux autres programmes,Services généraux,90278043.75
depenses_par_activites,2023-2024,7154,Gestion et soutien d'une centrale,Services généraux,10883957.0
depenses_par_activites,2023-2024,7151,Gestion et soutien des services à domicile,Services généraux,18727515.97
depenses_par_activites,2023-2024,6304,Groupe de médecine de famille universitaire (Unité de médecine familiale) GMF-U (UMF),Services généraux,64198058.0
depenses_par_activites,2023-2024,6585,Infirmières praticiennes spécialisées en soins de première ligne,Services généraux,111261057.0
depenses_par_activites,2023-2024,6090,Info-santé 8-1-1,Services généraux,55333969.0
depenses_par_activites,2023-2024,5921,Intervention de crise dans le milieu 24/7 - Services sociaux généraux,Services généraux,13798599.0
depenses_par_activites,2023-2024,7112,Nutrition - Autres en CLSC,Services généraux,10283908.7
depenses_par_activites,2023-2024,7111,Nutrition à domicile,Services généraux,2685759.62
depenses_par_activites,2023-2024,7162,Physiothérapie à domicile,Services généraux,38960733.98
depenses_par_activites,2023-2024,5990,Pratique des sages-femmes,Services généraux,40501153.0
depenses_par_activites,2023-2024,7163,Prêt d'équipement aux usagers des services à domicile,Services généraux,615141.45
depenses_par_activites,2023-2024,6564,Psychologie,Services généraux,332186.65
depenses_par_activites,2023-2024,6513,Santé parentale et infantile - CLSC,Services généraux,68274736.0
depenses_par_activites,2023-2024,6590,Santé scolaire,Services généraux,31187536.0
depenses_par_activites,2023-2024,6462,Services de santé aux revendicateurs du statut de réfugié,Services généraux,1252309.0
depenses_par_activites,2023-2024,6464,Services de santé aux réfugiés,Services généraux,2826105.0
depenses_par_activites,2023-2024,6307,Services de santé courants,Services généraux,185906857.6
depenses_par_activites,2023-2024,6660,Services externes en itinérance,Services généraux,5679276.72
depenses_par_activites,2023-2024,5981,Services infirmiers dans les groupes de médecine de famille et les groupes de médecine de famille-réseau,Services généraux,150184617.0
depenses_par_activites,2023-2024,6463,Services psychosociaux aux réfugiés,Services généraux,1968188.0
depenses_par_activites,2023-2024,6561,Services psychosociaux à domicile,Services généraux,5272273.4
depenses_par_activites,2023-2024,6461,Services sociaux aux revendicateurs du statut de réfugié,Services généraux,55125474.0
depenses_par_activites,2023-2024,6173,Soins infirmiers à domicile réguliers,Services généraux,105992336.79
depenses_par_activites,2023-2024,5982,Travailleurs sociaux dans les groupes de médecine de famille et les groupes de médecine de famille - réseau,Services généraux,56283971.0
depenses_par_activites,2023-2024,6740,Volet psychosocial en contexte de sécurité civile,Services généraux,8699181.0
depenses_par_activites,2023-2024,7993,Activités spéciales dans les programmes-soutien - Soutien aux services,Soutien aux services,4963208.0
depenses_par_activites,2023-2024,5900,Administration des services à la clientèle (LPJ - LSJPA - LSSSS),Soutien aux services,56922290.0
depenses_par_activites,2023-2024,6000,Administration des soins,Soutien aux services,504207623.0
depenses_par_activites,2023-2024,7554,Alimentation,Soutien aux services,890423984.0
depenses_par_activites,2023-2024,7532,Archives,Soutien aux services,206593644.0
depenses_par_activites,2023-2024,7203,Bibliothèque,Soutien aux services,12367595.0
depenses_par_activites,2023-2024,7604,Buanderie,Soutien aux services,142661519.0
depenses_par_activites,2023-2024,7603,Buanderie et lingerie - Autres,Soutien aux services,558601.0
depenses_par_activites,2023-2024,7602,Buanderie et lingerie - Internat pour personnes ayant une déficience intellectuelle,Soutien aux services,315064.0
